instant_hour,dteday,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,day_type,instant_day,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,season_label,weather_label
5491,2011-08-21,3,0,8,16,0,0,0,1,0.72,0.697,0.79,0.1642,97,161,258,Akhir Pekan,233,3,0,8,0,1,0,1,0.710833,0.675525,0.77,0.248754,1249,2624,3873,Summer,Clear
5492,2011-08-21,3,0,8,17,0,0,0,1,0.72,0.697,0.79,0.1343,91,179,270,Akhir Pekan,233,3,0,8,0,1,0,1,0.710833,0.675525,0.77,0.248754,1249,2624,3873,Summer,Clear
5493,2011-08-21,3,0,8,18,0,0,0,1,0.72,0.697,0.79,0.2537,96,215,311,Akhir Pekan,233,3,0,8,0,1,0,1,0.710833,0.675525,0.77,0.248754,1249,2624,3873,Summer,Clear
5494,2011-08-21,3,0,8,19,0,0,0,1,0.72,0.6818,0.7,0.2537,81,201,282,Akhir Pekan,233,3,0,8,0,1,0,1,0.710833,0.675525,0.77,0.248754,1249,2624,3873,Summer,Clear
5495,2011-08-21,3,0,8,20,0,0,0,1,0.7,0.6667,0.79,0.2537,41,140,181,Akhir Pekan,233,3,0,8,0,1,0,1,0.710833,0.675525,0.77,0.248754,1249,2624,3873,Summer,Clear
5496,2011-08-21,3,0,8,21,0,0,0,1,0.7,0.6667,0.79,0.2537,45,93,138,Akhir Pekan,233,3,0,8,0,1,0,1,0.710833,0.675525,0.77,0.248754,1249,2624,3873,Summer,Clear
5497,2011-08-21,3,0,8,22,0,0,0,2,0.7,0.6667,0.79,0.194,37,97,134,Akhir Pekan,233,3,0,8,0,1,0,1,0.710833,0.675525,0.77,0.248754,1249,2624,3873,Summer,Clear
5498,2011-08-21,3,0,8,23,0,0,0,1,0.7,0.6667,0.74,0.1642,20,48,68,Akhir Pekan,233,3,0,8,0,1,0,1,0.710833,0.675525,0.77,0.248754,1249,2624,3873,Summer,Clear
5499,2011-08-22,3,0,8,0,0,1,1,1,0.68,0.6364,0.79,0.1642,18,22,40,Hari Kerja,234,3,0,8,0,2,1,1,0.691667,0.638254,0.47,0.27675,833,3925,4758,Summer,Clear
5500,2011-08-22,3,0,8,1,0,1,1,1,0.68,0.6364,0.79,0.0896,8,13,21,Hari Kerja,234,3,0,8,0,2,1,1,0.691667,0.638254,0.47,0.27675,833,3925,4758,Summer,Clear
5501,2011-08-22,3,0,8,2,0,1,1,2,0.7,0.6515,0.65,0.1045,2,6,8,Hari Kerja,234,3,0,8,0,2,1,1,0.691667,0.638254,0.47,0.27675,833,3925,4758,Summer,Clear
5502,2011-08-22,3,0,8,3,0,1,1,3,0.7,0.6515,0.65,0.1343,0,5,5,Hari Kerja,234,3,0,8,0,2,1,1,0.691667,0.638254,0.47,0.27675,833,3925,4758,Summer,Clear
5503,2011-08-22,3,0,8,4,0,1,1,1,0.68,0.6364,0.65,0.194,2,10,12,Hari Kerja,234,3,0,8,0,2,1,1,0.691667,0.638254,0.47,0.27675,833,3925,4758,Summer,Clear
5504,2011-08-22,3,0,8,5,0,1,1,1,0.66,0.6212,0.65,0.3582,1,23,24,Hari Kerja,234,3,0,8,0,2,1,1,0.691667,0.638254,0.47,0.27675,833,3925,4758,Summer,Clear
5505,2011-08-22,3,0,8,6,0,1,1,1,0.66,0.6212,0.61,0.2985,6,106,112,Hari Kerja,234,3,0,8,0,2,1,1,0.691667,0.638254,0.47,0.27675,833,3925,4758,Summer,Clear
5506,2011-08-22,3,0,8,7,0,1,1,1,0.66,0.6212,0.61,0.3284,11,270,281,Hari Kerja,234,3,0,8,0,2,1,1,0.691667,0.638254,0.47,0.27675,833,3925,4758,Summer,Clear
5507,2011-08-22,3,0,8,8,0,1,1,1,0.66,0.6212,0.61,0.3284,20,331,351,Hari Kerja,234,3,0,8,0,2,1,1,0.691667,0.638254,0.47,0.27675,833,3925,4758,Summer,Clear
5508,2011-08-22,3,0,8,9,0,1,1,1,0.68,0.6364,0.54,0.2537,36,151,187,Hari Kerja,234,3,0,8,0,2,1,1,0.691667,0.638254,0.47,0.27675,833,3925,4758,Summer,Clear
5509,2011-08-22,3,0,8,10,0,1,1,1,0.7,0.6515,0.48,0.2836,36,85,121,Hari Kerja,234,3,0,8,0,2,1,1,0.691667,0.638254,0.47,0.27675,833,3925,4758,Summer,Clear
5510,2011-08-22,3,0,8,11,0,1,1,1,0.72,0.6515,0.34,0.3284,46,85,131,Hari Kerja,234,3,0,8,0,2,1,1,0.691667,0.638254,0.47,0.27675,833,3925,4758,Summer,Clear
5511,2011-08-22,3,0,8,12,0,1,1,1,0.74,0.6515,0.35,0.3881,54,153,207,Hari Kerja,234,3,0,8,0,2,1,1,0.691667,0.638254,0.47,0.27675,833,3925,4758,Summer,Clear
5512,2011-08-22,3,0,8,13,0,1,1,1,0.74,0.6515,0.3,0.4627,47,158,205,Hari Kerja,234,3,0,8,0,2,1,1,0.691667,0.638254,0.47,0.27675,833,3925,4758,Summer,Clear
5513,2011-08-22,3,0,8,14,0,1,1,1,0.74,0.6515,0.3,0.3881,88,137,225,Hari Kerja,234,3,0,8,0,2,1,1,0.691667,0.638254,0.47,0.27675,833,3925,4758,Summer,Clear
5514,2011-08-22,3,0,8,15,0,1,1,1,0.74,0.6515,0.3,0.2985,72,127,199,Hari Kerja,234,3,0,8,0,2,1,1,0.691667,0.638254,0.47,0.27675,833,3925,4758,Summer,Clear
5515,2011-08-22,3,0,8,16,0,1,1,1,0.74,0.6515,0.3,0.3881,66,254,320,Hari Kerja,234,3,0,8,0,2,1,1,0.691667,0.638254,0.47,0.27675,833,3925,4758,Summer,Clear
5516,2011-08-22,3,0,8,17,0,1,1,1,0.74,0.6515,0.27,0.3284,82,509,591,Hari Kerja,234,3,0,8,0,2,1,1,0.691667,0.638254,0.47,0.27675,833,3925,4758,Summer,Clear
5517,2011-08-22,3,0,8,18,0,1,1,1,0.72,0.6515,0.28,0.2985,72,537,609,Hari Kerja,234,3,0,8,0,2,1,1,0.691667,0.638254,0.47,0.27675,833,3925,4758,Summer,Clear
5518,2011-08-22,3,0,8,19,0,1,1,1,0.7,0.6364,0.3,0.2836,66,350,416,Hari Kerja,234,3,0,8,0,2,1,1,0.691667,0.638254,0.47,0.27675,833,3925,4758,Summer,Clear
5519,2011-08-22,3,0,8,20,0,1,1,1,0.66,0.6212,0.34,0.194,21,247,268,Hari Kerja,234,3,0,8,0,2,1,1,0.691667,0.638254,0.47,0.27675,833,3925,4758,Summer,Clear
5520,2011-08-22,3,0,8,21,0,1,1,1,0.64,0.6212,0.38,0.194,28,180,208,Hari Kerja,234,3,0,8,0,2,1,1,0.691667,0.638254,0.47,0.27675,833,3925,4758,Summer,Clear
5521,2011-08-22,3,0,8,22,0,1,1,1,0.64,0.6212,0.38,0.2985,32,121,153,Hari Kerja,234,3,0,8,0,2,1,1,0.691667,0.638254,0.47,0.27675,833,3925,4758,Summer,Clear
5522,2011-08-22,3,0,8,23,0,1,1,1,0.62,0.6212,0.41,0.2537,19,45,64,Hari Kerja,234,3,0,8,0,2,1,1,0.691667,0.638254,0.47,0.27675,833,3925,4758,Summer,Clear
5523,2011-08-23,3,0,8,0,0,2,1,1,0.6,0.6212,0.43,0.194,13,22,35,Hari Kerja,235,3,0,8,0,3,1,1,0.640833,0.606067,0.455417,0.146763,1281,4614,5895,Summer,Clear
5524,2011-08-23,3,0,8,1,0,2,1,1,0.58,0.5455,0.49,0.194,6,13,19,Hari Kerja,235,3,0,8,0,3,1,1,0.640833,0.606067,0.455417,0.146763,1281,4614,5895,Summer,Clear
5525,2011-08-23,3,0,8,2,0,2,1,1,0.56,0.5303,0.52,0.194,2,4,6,Hari Kerja,235,3,0,8,0,3,1,1,0.640833,0.606067,0.455417,0.146763,1281,4614,5895,Summer,Clear
5526,2011-08-23,3,0,8,3,0,2,1,1,0.56,0.5303,0.52,0.2836,2,4,6,Hari Kerja,235,3,0,8,0,3,1,1,0.640833,0.606067,0.455417,0.146763,1281,4614,5895,Summer,Clear
5527,2011-08-23,3,0,8,4,0,2,1,1,0.54,0.5152,0.56,0.1642,0,5,5,Hari Kerja,235,3,0,8,0,3,1,1,0.640833,0.606067,0.455417,0.146763,1281,4614,5895,Summer,Clear
5528,2011-08-23,3,0,8,5,0,2,1,1,0.54,0.5152,0.56,0.194,1,35,36,Hari Kerja,235,3,0,8,0,3,1,1,0.640833,0.606067,0.455417,0.146763,1281,4614,5895,Summer,Clear
5529,2011-08-23,3,0,8,6,0,2,1,1,0.54,0.5152,0.6,0.194,3,111,114,Hari Kerja,235,3,0,8,0,3,1,1,0.640833,0.606067,0.455417,0.146763,1281,4614,5895,Summer,Clear
5530,2011-08-23,3,0,8,7,0,2,1,1,0.6,0.6212,0.49,0.194,11,333,344,Hari Kerja,235,3,0,8,0,3,1,1,0.640833,0.606067,0.455417,0.146763,1281,4614,5895,Summer,Clear
5531,2011-08-23,3,0,8,8,0,2,1,2,0.62,0.6212,0.5,0.194,43,461,504,Hari Kerja,235,3,0,8,0,3,1,1,0.640833,0.606067,0.455417,0.146763,1281,4614,5895,Summer,Clear
5532,2011-08-23,3,0,8,9,0,2,1,2,0.66,0.6212,0.44,0.194,34,191,225,Hari Kerja,235,3,0,8,0,3,1,1,0.640833,0.606067,0.455417,0.146763,1281,4614,5895,Summer,Clear
5533,2011-08-23,3,0,8,10,0,2,1,1,0.7,0.6364,0.37,0.194,56,92,148,Hari Kerja,235,3,0,8,0,3,1,1,0.640833,0.606067,0.455417,0.146763,1281,4614,5895,Summer,Clear
5534,2011-08-23,3,0,8,11,0,2,1,1,0.7,0.6364,0.34,0.1045,62,124,186,Hari Kerja,235,3,0,8,0,3,1,1,0.640833,0.606067,0.455417,0.146763,1281,4614,5895,Summer,Clear
5535,2011-08-23,3,0,8,12,0,2,1,1,0.7,0.6364,0.39,0.0896,60,177,237,Hari Kerja,235,3,0,8,0,3,1,1,0.640833,0.606067,0.455417,0.146763,1281,4614,5895,Summer,Clear
5536,2011-08-23,3,0,8,13,0,2,1,1,0.72,0.6515,0.3,0.1045,70,164,234,Hari Kerja,235,3,0,8,0,3,1,1,0.640833,0.606067,0.455417,0.146763,1281,4614,5895,Summer,Clear
5537,2011-08-23,3,0,8,14,0,2,1,1,0.72,0.6515,0.3,0.0896,149,502,651,Hari Kerja,235,3,0,8,0,3,1,1,0.640833,0.606067,0.455417,0.146763,1281,4614,5895,Summer,Clear
5538,2011-08-23,3,0,8,15,0,2,1,1,0.72,0.6515,0.34,0.2239,178,423,601,Hari Kerja,235,3,0,8,0,3,1,1,0.640833,0.606067,0.455417,0.146763,1281,4614,5895,Summer,Clear
5539,2011-08-23,3,0,8,16,0,2,1,1,0.72,0.6515,0.32,0.1343,133,311,444,Hari Kerja,235,3,0,8,0,3,1,1,0.640833,0.606067,0.455417,0.146763,1281,4614,5895,Summer,Clear
5540,2011-08-23,3,0,8,17,0,2,1,1,0.72,0.6515,0.34,0.2239,133,339,472,Hari Kerja,235,3,0,8,0,3,1,1,0.640833,0.606067,0.455417,0.146763,1281,4614,5895,Summer,Clear
5541,2011-08-23,3,0,8,18,0,2,1,1,0.72,0.6515,0.34,0.194,98,421,519,Hari Kerja,235,3,0,8,0,3,1,1,0.640833,0.606067,0.455417,0.146763,1281,4614,5895,Summer,Clear
5542,2011-08-23,3,0,8,19,0,2,1,1,0.66,0.6212,0.5,0.2239,70,297,367,Hari Kerja,235,3,0,8,0,3,1,1,0.640833,0.606067,0.455417,0.146763,1281,4614,5895,Summer,Clear
5543,2011-08-23,3,0,8,20,0,2,1,1,0.64,0.6212,0.53,0.2537,54,206,260,Hari Kerja,235,3,0,8,0,3,1,1,0.640833,0.606067,0.455417,0.146763,1281,4614,5895,Summer,Clear
5544,2011-08-23,3,0,8,21,0,2,1,1,0.62,0.6212,0.57,0.194,38,173,211,Hari Kerja,235,3,0,8,0,3,1,1,0.640833,0.606067,0.455417,0.146763,1281,4614,5895,Summer,Clear
5545,2011-08-23,3,0,8,22,0,2,1,1,0.62,0.6212,0.57,0.1343,46,145,191,Hari Kerja,235,3,0,8,0,3,1,1,0.640833,0.606067,0.455417,0.146763,1281,4614,5895,Summer,Clear
5546,2011-08-23,3,0,8,23,0,2,1,1,0.62,0.6061,0.61,0.1343,19,61,80,Hari Kerja,235,3,0,8,0,3,1,1,0.640833,0.606067,0.455417,0.146763,1281,4614,5895,Summer,Clear
5547,2011-08-24,3,0,8,0,0,3,1,1,0.62,0.6212,0.57,0.1343,9,29,38,Hari Kerja,236,3,0,8,0,4,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,Summer,Clear
5548,2011-08-24,3,0,8,1,0,3,1,1,0.6,0.6061,0.6,0.1045,7,17,24,Hari Kerja,236,3,0,8,0,4,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,Summer,Clear
5549,2011-08-24,3,0,8,2,0,3,1,1,0.58,0.5455,0.68,0.1343,2,4,6,Hari Kerja,236,3,0,8,0,4,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,Summer,Clear
5550,2011-08-24,3,0,8,3,0,3,1,1,0.58,0.5455,0.68,0.1343,0,1,1,Hari Kerja,236,3,0,8,0,4,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,Summer,Clear
5551,2011-08-24,3,0,8,4,0,3,1,1,0.56,0.5303,0.73,0.1045,0,7,7,Hari Kerja,236,3,0,8,0,4,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,Summer,Clear
5552,2011-08-24,3,0,8,5,0,3,1,1,0.56,0.5303,0.73,0.1045,1,26,27,Hari Kerja,236,3,0,8,0,4,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,Summer,Clear
5553,2011-08-24,3,0,8,6,0,3,1,1,0.56,0.5303,0.73,0.194,3,105,108,Hari Kerja,236,3,0,8,0,4,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,Summer,Clear
5554,2011-08-24,3,0,8,7,0,3,1,1,0.6,0.6061,0.64,0.0896,11,297,308,Hari Kerja,236,3,0,8,0,4,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,Summer,Clear
5555,2011-08-24,3,0,8,8,0,3,1,1,0.62,0.6061,0.69,0.1343,32,436,468,Hari Kerja,236,3,0,8,0,4,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,Summer,Clear
5556,2011-08-24,3,0,8,9,0,3,1,1,0.64,0.6061,0.69,0.2537,44,169,213,Hari Kerja,236,3,0,8,0,4,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,Summer,Clear
5557,2011-08-24,3,0,8,10,0,3,1,1,0.7,0.6515,0.58,0.2836,51,95,146,Hari Kerja,236,3,0,8,0,4,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,Summer,Clear
5558,2011-08-24,3,0,8,11,0,3,1,1,0.72,0.6667,0.54,0.2985,57,128,185,Hari Kerja,236,3,0,8,0,4,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,Summer,Clear
5559,2011-08-24,3,0,8,12,0,3,1,1,0.74,0.6818,0.55,0.3284,60,175,235,Hari Kerja,236,3,0,8,0,4,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,Summer,Clear
5560,2011-08-24,3,0,8,13,0,3,1,1,0.76,0.6818,0.48,0.4179,56,180,236,Hari Kerja,236,3,0,8,0,4,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,Summer,Clear
5561,2011-08-24,3,0,8,14,0,3,1,1,0.76,0.6818,0.48,0.4179,77,127,204,Hari Kerja,236,3,0,8,0,4,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,Summer,Clear
5562,2011-08-24,3,0,8,15,0,3,1,1,0.76,0.6818,0.48,0.4478,63,141,204,Hari Kerja,236,3,0,8,0,4,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,Summer,Clear
5563,2011-08-24,3,0,8,16,0,3,1,1,0.76,0.697,0.52,0.4179,49,222,271,Hari Kerja,236,3,0,8,0,4,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,Summer,Clear
5564,2011-08-24,3,0,8,17,0,3,1,1,0.76,0.697,0.52,0.3582,83,484,567,Hari Kerja,236,3,0,8,0,4,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,Summer,Clear
5565,2011-08-24,3,0,8,18,0,3,1,1,0.74,0.6818,0.55,0.2985,102,519,621,Hari Kerja,236,3,0,8,0,4,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,Summer,Clear
5566,2011-08-24,3,0,8,19,0,3,1,1,0.74,0.6818,0.55,0.2985,93,347,440,Hari Kerja,236,3,0,8,0,4,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,Summer,Clear
5567,2011-08-24,3,0,8,20,0,3,1,1,0.72,0.6667,0.58,0.2985,45,289,334,Hari Kerja,236,3,0,8,0,4,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,Summer,Clear
5568,2011-08-24,3,0,8,21,0,3,1,1,0.7,0.6515,0.61,0.3582,47,189,236,Hari Kerja,236,3,0,8,0,4,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,Summer,Clear
5569,2011-08-24,3,0,8,22,0,3,1,1,0.7,0.6515,0.65,0.3582,41,140,181,Hari Kerja,236,3,0,8,0,4,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,Summer,Clear
5570,2011-08-24,3,0,8,23,0,3,1,1,0.68,0.6364,0.69,0.2985,16,54,70,Hari Kerja,236,3,0,8,0,4,1,1,0.673333,0.630692,0.605,0.253108,949,4181,5130,Summer,Clear
5571,2011-08-25,3,0,8,0,0,4,1,1,0.68,0.6364,0.74,0.2985,11,41,52,Hari Kerja,237,3,0,8,0,5,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,Summer,Cloudy
5572,2011-08-25,3,0,8,1,0,4,1,1,0.68,0.6364,0.69,0.3881,4,11,15,Hari Kerja,237,3,0,8,0,5,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,Summer,Cloudy
5573,2011-08-25,3,0,8,2,0,4,1,1,0.68,0.6364,0.69,0.3881,3,2,5,Hari Kerja,237,3,0,8,0,5,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,Summer,Cloudy
5574,2011-08-25,3,0,8,3,0,4,1,1,0.66,0.6212,0.74,0.3284,2,2,4,Hari Kerja,237,3,0,8,0,5,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,Summer,Cloudy
5575,2011-08-25,3,0,8,4,0,4,1,1,0.66,0.6061,0.78,0.3881,1,6,7,Hari Kerja,237,3,0,8,0,5,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,Summer,Cloudy
5576,2011-08-25,3,0,8,5,0,4,1,1,0.66,0.6061,0.83,0.4179,1,25,26,Hari Kerja,237,3,0,8,0,5,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,Summer,Cloudy
5577,2011-08-25,3,0,8,6,0,4,1,1,0.66,0.6061,0.83,0.3284,1,101,102,Hari Kerja,237,3,0,8,0,5,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,Summer,Cloudy
5578,2011-08-25,3,0,8,7,0,4,1,2,0.68,0.6364,0.79,0.3284,17,296,313,Hari Kerja,237,3,0,8,0,5,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,Summer,Cloudy
5579,2011-08-25,3,0,8,8,0,4,1,2,0.7,0.6667,0.74,0.2985,23,461,484,Hari Kerja,237,3,0,8,0,5,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,Summer,Cloudy
5580,2011-08-25,3,0,8,9,0,4,1,2,0.72,0.6818,0.7,0.2985,21,141,162,Hari Kerja,237,3,0,8,0,5,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,Summer,Cloudy
5581,2011-08-25,3,0,8,10,0,4,1,2,0.74,0.697,0.66,0.2985,37,105,142,Hari Kerja,237,3,0,8,0,5,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,Summer,Cloudy
5582,2011-08-25,3,0,8,11,0,4,1,3,0.7,0.6667,0.79,0.194,39,112,151,Hari Kerja,237,3,0,8,0,5,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,Summer,Cloudy
5583,2011-08-25,3,0,8,12,0,4,1,3,0.7,0.6667,0.79,0.194,9,32,41,Hari Kerja,237,3,0,8,0,5,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,Summer,Cloudy
5584,2011-08-25,3,0,8,13,0,4,1,1,0.7,0.6667,0.79,0.1045,7,30,37,Hari Kerja,237,3,0,8,0,5,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,Summer,Cloudy
5585,2011-08-25,3,0,8,14,0,4,1,2,0.72,0.697,0.74,0.194,27,86,113,Hari Kerja,237,3,0,8,0,5,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,Summer,Cloudy
5586,2011-08-25,3,0,8,15,0,4,1,2,0.74,0.697,0.7,0.194,28,104,132,Hari Kerja,237,3,0,8,0,5,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,Summer,Cloudy
5587,2011-08-25,3,0,8,16,0,4,1,1,0.72,0.7121,0.84,0.194,16,105,121,Hari Kerja,237,3,0,8,0,5,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,Summer,Cloudy
5588,2011-08-25,3,0,8,17,0,4,1,1,0.72,0.7121,0.84,0.194,28,284,312,Hari Kerja,237,3,0,8,0,5,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,Summer,Cloudy
5589,2011-08-25,3,0,8,18,0,4,1,2,0.72,0.7121,0.84,0.1343,31,377,408,Hari Kerja,237,3,0,8,0,5,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,Summer,Cloudy
5590,2011-08-25,3,0,8,19,0,4,1,2,0.66,0.6061,0.78,0.3284,31,241,272,Hari Kerja,237,3,0,8,0,5,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,Summer,Cloudy
5591,2011-08-25,3,0,8,20,0,4,1,1,0.64,0.5909,0.78,0.3582,33,192,225,Hari Kerja,237,3,0,8,0,5,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,Summer,Cloudy
5592,2011-08-25,3,0,8,21,0,4,1,1,0.64,0.5909,0.78,0.2836,29,158,187,Hari Kerja,237,3,0,8,0,5,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,Summer,Cloudy
5593,2011-08-25,3,0,8,22,0,4,1,1,0.62,0.5758,0.83,0.194,21,126,147,Hari Kerja,237,3,0,8,0,5,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,Summer,Cloudy
5594,2011-08-25,3,0,8,23,0,4,1,1,0.62,0.5758,0.83,0.0896,15,69,84,Hari Kerja,237,3,0,8,0,5,1,2,0.684167,0.645854,0.771667,0.210833,435,3107,3542,Summer,Cloudy
5595,2011-08-26,3,0,8,0,0,5,1,1,0.62,0.5758,0.83,0.1343,9,42,51,Hari Kerja,238,3,0,8,0,6,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,Summer,Clear
5596,2011-08-26,3,0,8,1,0,5,1,1,0.62,0.5758,0.83,0.194,10,13,23,Hari Kerja,238,3,0,8,0,6,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,Summer,Clear
5597,2011-08-26,3,0,8,2,0,5,1,1,0.62,0.5606,0.88,0.1343,4,16,20,Hari Kerja,238,3,0,8,0,6,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,Summer,Clear
5598,2011-08-26,3,0,8,3,0,5,1,1,0.6,0.5455,0.88,0.1045,3,8,11,Hari Kerja,238,3,0,8,0,6,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,Summer,Clear
5599,2011-08-26,3,0,8,4,0,5,1,1,0.62,0.5606,0.88,0.194,2,6,8,Hari Kerja,238,3,0,8,0,6,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,Summer,Clear
5600,2011-08-26,3,0,8,5,0,5,1,2,0.62,0.5606,0.88,0.194,3,23,26,Hari Kerja,238,3,0,8,0,6,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,Summer,Clear
5601,2011-08-26,3,0,8,6,0,5,1,1,0.62,0.5606,0.88,0.194,5,100,105,Hari Kerja,238,3,0,8,0,6,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,Summer,Clear
5602,2011-08-26,3,0,8,7,0,5,1,1,0.64,0.5758,0.83,0.194,3,263,266,Hari Kerja,238,3,0,8,0,6,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,Summer,Clear
5603,2011-08-26,3,0,8,8,0,5,1,1,0.66,0.6061,0.83,0.1045,17,387,404,Hari Kerja,238,3,0,8,0,6,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,Summer,Clear
5604,2011-08-26,3,0,8,9,0,5,1,1,0.7,0.6667,0.74,0.194,39,191,230,Hari Kerja,238,3,0,8,0,6,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,Summer,Clear
5605,2011-08-26,3,0,8,10,0,5,1,1,0.74,0.697,0.66,0.0896,34,89,123,Hari Kerja,238,3,0,8,0,6,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,Summer,Clear
5606,2011-08-26,3,0,8,11,0,5,1,2,0.76,0.7121,0.62,0.194,63,151,214,Hari Kerja,238,3,0,8,0,6,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,Summer,Clear
5607,2011-08-26,3,0,8,12,0,5,1,2,0.76,0.7273,0.66,0.1045,70,173,243,Hari Kerja,238,3,0,8,0,6,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,Summer,Clear
5608,2011-08-26,3,0,8,13,0,5,1,2,0.78,0.7424,0.59,0.1045,72,165,237,Hari Kerja,238,3,0,8,0,6,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,Summer,Clear
5609,2011-08-26,3,0,8,14,0,5,1,1,0.8,0.7727,0.59,0.194,55,164,219,Hari Kerja,238,3,0,8,0,6,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,Summer,Clear
5610,2011-08-26,3,0,8,15,0,5,1,2,0.8,0.7727,0.59,0.194,53,196,249,Hari Kerja,238,3,0,8,0,6,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,Summer,Clear
5611,2011-08-26,3,0,8,16,0,5,1,1,0.78,0.7424,0.62,0.1045,50,293,343,Hari Kerja,238,3,0,8,0,6,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,Summer,Clear
5612,2011-08-26,3,0,8,17,0,5,1,1,0.74,0.7121,0.74,0.2537,56,433,489,Hari Kerja,238,3,0,8,0,6,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,Summer,Clear
5613,2011-08-26,3,0,8,18,0,5,1,2,0.74,0.7121,0.74,0.1343,40,370,410,Hari Kerja,238,3,0,8,0,6,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,Summer,Clear
5614,2011-08-26,3,0,8,19,0,5,1,1,0.72,0.697,0.79,0.1045,55,235,290,Hari Kerja,238,3,0,8,0,6,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,Summer,Clear
5615,2011-08-26,3,0,8,20,0,5,1,1,0.72,0.697,0.79,0.0896,39,183,222,Hari Kerja,238,3,0,8,0,6,1,1,0.7,0.659733,0.76125,0.0839625,768,3893,4661,Summer,Clear
